KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,5.523,11.961,17.484,1
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,6.44,12.021,18.461,2
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,5.51,12.515,18.025,3
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,5.858,12.38,18.238,4
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,5.463,12.993,18.456,5
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,6.183,12.277,18.46,6
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,5.659,11.882,17.541,7
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,6.479,13.223,19.702,8
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,6.128,11.692,17.82,9
KMEANS_FUTUREBIGMEMORY,1,200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,6.203,11.71,17.913,10
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,7.205,14.947,22.152,1
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,7.383,13.506,20.889,2
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.535,15.059,23.594,3
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.268,13.533,21.801,4
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.021,13.438,21.46,5
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,7.211,14.037,21.248,6
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,7.916,13.607,21.523,7
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,7.506,12.861,20.367,8
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.613,13.897,22.51,9
KMEANS_FUTUREBIGMEMORY,1,2400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,7.279,14.424,21.703,10
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.444,14.1,22.544,1
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.532,14.593,23.125,2
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.634,14.754,24.388,3
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.454,14.355,23.809,4
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.167,13.881,23.048,5
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.525,13.845,23.37,6
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.697,14.547,24.244,7
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.109,14.971,24.08,8
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.452,13.913,22.365,9
KMEANS_FUTUREBIGMEMORY,1,4600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,8.427,13.696,22.123,10
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.993,14.789,24.782,1
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,10.305,15.117,25.422,2
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,10.21,16.307,26.517,3
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,10.808,15.708,26.516,4
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,10.924,14.524,25.448,5
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.092,14.935,26.027,6
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.287,14.643,25.93,7
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,9.965,14.906,24.871,8
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,10.956,16.446,27.402,9
KMEANS_FUTUREBIGMEMORY,1,6800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,10.106,15.137,25.243,10
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,12.094,16.15,28.245,1
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.598,15.966,27.564,2
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.595,16.111,27.706,3
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.393,16.287,27.68,4
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.747,16.607,28.354,5
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,12.234,16.202,28.436,6
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.462,16.965,28.427,7
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.5,15.817,27.317,8
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.853,17.265,29.118,9
KMEANS_FUTUREBIGMEMORY,1,9000000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,11.436,16.838,28.274,10
KMEANS_FUTUREBIGMEMORY,1,11200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,12.937,17.5,30.437,1
KMEANS_FUTUREBIGMEMORY,1,11200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,12.781,18.2,30.981,2
KMEANS_FUTUREBIGMEMORY,1,11200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,12.736,17.016,29.752,3
KMEANS_FUTUREBIGMEMORY,1,11200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,13.64,16.984,30.624,4
KMEANS_FUTUREBIGMEMORY,1,11200000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,12.831,17.449,30.28,5
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.028,18.259,32.288,1
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.272,18.085,32.357,2
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.509,18.176,32.685,3
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.595,18.756,33.351,4
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.2,17.902,32.102,5
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.666,18.266,32.932,6
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.898,18.542,33.44,7
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.742,18.244,32.986,8
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.104,19.099,33.203,9
KMEANS_FUTUREBIGMEMORY,1,13400000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,14.389,17.978,32.367,10
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,17.353,19.449,36.802,1
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,15.89,19.814,35.704,2
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,15.774,20.029,35.803,3
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,15.781,19.285,35.066,4
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,16.046,20.067,36.113,5
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,16.685,19.574,36.259,6
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,16.075,20.092,36.167,7
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,15.919,19.621,35.54,8
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,16.756,20.021,36.777,9
KMEANS_FUTUREBIGMEMORY,1,15600000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,16.389,24.838,41.227,10
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,18.633,23.286,41.919,1
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,19.257,23.905,43.162,2
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,19.094,22.785,41.879,3
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,18.377,22.023,40.4,4
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,18.327,21.722,40.049,5
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,18.847,23.178,42.025,6
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,18.864,22.863,41.727,7
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,18.879,22.929,41.808,8
KMEANS_FUTUREBIGMEMORY,1,17800000,100,10,50,normal,2,1e-09,50,future_multicore,4.4.0,19.105,23.363,42.468,9
